Open,High,Low,Close,Volume,20_day,50_day,b,h,s
0.271205,0.271763,0.265625,0.268415,162680000,0.24813055,0.26577004,0,1,0
0.268415,0.271205,0.261161,0.263951,272585600,0.2472656,0.2665513,0,1,0
0.262277,0.263951,0.253348,0.254464,232388800,0.24634485,0.26727674,0,1,0
0.258371,0.262835,0.257254,0.262277,218265600,0.24612165,0.26845978,0,1,0
0.264509,0.266741,0.256696,0.263951,190176000,0.2455636,0.2697321,0,0,1
0.263951,0.265067,0.25558,0.257813,130995200,0.24455915,0.27063612,0,0,1
0.256696,0.256696,0.243862,0.248884,266593600,0.24374995,0.27175218,0,1,0
0.250558,0.252232,0.237723,0.238281,311774400,0.24352675,0.27287942,0,1,0
0.229353,0.239397,0.228795,0.238839,370193600,0.244029,0.27454238,0,1,0
0.238839,0.248884,0.238839,0.244978,298491200,0.24469865,0.27635042,0,1,0
0.245536,0.246094,0.236049,0.237723,216720000,0.24520085,0.27796872,0,1,0
0.236607,0.246652,0.228795,0.234375,319692800,0.2458984,0.27998882,0,1,0
0.236049,0.243862,0.232143,0.239955,179300800,0.24698655,0.2822656,0,1,0
0.242188,0.243304,0.233817,0.234933,145140800,0.2477957,0.28462052,0,1,0
0.237723,0.239955,0.230469,0.239397,156139200,0.249414,0.28696428,0,1,0
0.239955,0.243304,0.235491,0.239955,123323200,0.2503906,0.28940848,0,1,0
0.241071,0.24721,0.239397,0.243304,126627200,0.2519531,0.29209822,0,1,0
0.24442,0.254464,0.24442,0.252232,275744000,0.25340395,0.29483258,0,1,0
0.25,0.258929,0.246652,0.250558,229230400,0.2553292,0.29710936,0,1,0
0.251674,0.25558,0.248326,0.248326,180118400,0.2569475,0.29935266,0,1,0
0.246652,0.252232,0.24442,0.251116,223854400,0.2588448,0.30206472,0,1,0
0.243304,0.252232,0.243304,0.245536,136662400,0.26143965,0.30439732,0,1,0
0.24721,0.251116,0.243862,0.25,129684800,0.2640903,0.30677454,0,1,0
0.25,0.255022,0.249442,0.251116,187174400,0.2669642,0.30898436,1,0,0
0.247768,0.250558,0.242746,0.243862,119996800,0.27114945,0.31065846,1,0,0
0.24442,0.244978,0.238839,0.241629,137558400,0.2754184,0.31188614,0,1,0
0.241071,0.246094,0.238839,0.24442,134568000,0.27952,0.31262276,0,1,0
0.244978,0.251116,0.243304,0.248326,231056000,0.283203,0.31382812,0,1,0
0.247768,0.25558,0.243862,0.252232,273795200,0.2864117,0.31521204,0,1,0
0.255022,0.257254,0.25279,0.255022,191811200,0.2893972,0.31635044,0,1,0
0.254464,0.25558,0.247768,0.251674,111115200,0.2921316,0.31752232,0,1,0
0.252232,0.257254,0.250558,0.256138,166185600,0.2949218,0.3193192,0,1,0
0.25558,0.257254,0.251116,0.256138,131062400,0.29712605,0.32087054,0,1,0
0.257813,0.267857,0.254464,0.267299,314115200,0.29999995,0.32255582,0,1,0
0.265067,0.268415,0.258929,0.258929,298110400,0.30292965,0.3239286,0,1,0
0.263393,0.271205,0.260045,0.271205,270950400,0.3054408,0.32539064,0,1,0
0.271205,0.27567,0.267857,0.272321,241472000,0.30756135,0.32678574,0,0,1
0.274554,0.294085,0.273996,0.290737,932814400,0.3092076,0.32800226,0,0,1
0.294085,0.300223,0.280692,0.282924,566608000,0.3107422,0.3286161,0,0,1
0.287388,0.291295,0.283482,0.286272,302523200,0.31305805,0.32952012,0,0,1
0.285156,0.304688,0.284598,0.303013,715388800,0.3150391,0.33039066,0,0,1
0.303013,0.303571,0.295759,0.298549,548531200,0.31682485,0.33093754,0,1,0
0.300781,0.30971,0.299107,0.307478,594966400,0.3193081,0.33180808,0,1,0
0.33817,0.340402,0.319196,0.334821,2561350400,0.32181925,0.33253352,0,1,0
0.332589,0.332589,0.323103,0.329241,629552000,0.32268425,0.33275674,0,1,0
0.326451,0.327009,0.316964,0.323661,383891200,0.32430255,0.33314736,0,1,0
0.322545,0.330357,0.317522,0.31808,329504000,0.3268416,0.33372772,0,1,0
0.311942,0.31808,0.305804,0.3125,280728000,0.3299387,0.33417416,0,1,0
0.310826,0.31808,0.310268,0.311942,253131200,0.33261725,0.33429692,0,0,1
0.315848,0.316964,0.301897,0.30971,271286400,0.3351563,0.33431924,0,1,0
0.305804,0.311384,0.296875,0.307478,214233600,0.33886725,0.3338728,0,1,0
0.304129,0.309152,0.294643,0.300223,225377600,0.34188065,0.33353798,0,1,0
0.301339,0.320313,0.300781,0.313616,447720000,0.34508935,0.33323664,0,0,1
0.319754,0.328125,0.316964,0.325893,362297600,0.3474331,0.33246656,0,1,0
0.327009,0.328125,0.308036,0.309152,183108800,0.3478795,0.33222102,0,1,0
0.305804,0.317522,0.296875,0.313616,301761600,0.3476842,0.33272324,0,1,0
0.316964,0.321429,0.303571,0.305246,293921600,0.3459264,0.33337056,0,1,0
0.301339,0.321429,0.299107,0.321429,454081600,0.3458985,0.33393974,0,1,0
0.313058,0.329241,0.311384,0.329241,438614400,0.34570315,0.33405134,0,1,0
0.332031,0.333705,0.321429,0.325893,298020800,0.3446987,0.33401786,0,1,0
0.324219,0.339844,0.323661,0.338728,488600000,0.34408485,0.33419642,0,0,1
0.337054,0.366071,0.333705,0.348214,1759475200,0.34422435,0.3338616,0,1,0
0.354911,0.365513,0.352539,0.357701,689774400,0.3434989,0.33352678,0,0,1
0.356585,0.363839,0.351563,0.352121,390779200,0.34263395,0.33293526,0,0,1
0.363281,0.363839,0.352679,0.361607,450777600,0.3418248,0.33223212,0,0,1
0.366071,0.382254,0.356027,0.374442,930876800,0.340346,0.33168524,0,0,1
0.378906,0.387277,0.377232,0.380022,605953600,0.3386719,0.33049104,0,0,1
0.388393,0.390625,0.366071,0.366071,485990400,0.33632815,0.32946426,0,0,1
0.366071,0.367188,0.359375,0.362723,391921600,0.33409605,0.32864954,0,0,1
0.357143,0.388951,0.348214,0.383929,813377600,0.33236615,0.32802454,0,0,1
0.387835,0.388393,0.358259,0.367746,610176000,0.32965965,0.32706472,0,0,1
0.378348,0.378348,0.359933,0.364397,495566400,0.3277902,0.32646204,0,1,0
0.356027,0.367188,0.352679,0.360491,406481600,0.32667415,0.32608258,0,1,0
0.350446,0.350446,0.31808,0.334821,1114243200,0.3258371,0.32569196,0,1,0
0.331473,0.34375,0.304688,0.305246,932254400,0.32639515,0.32579242,0,1,0
0.310268,0.311384,0.276786,0.27846,868224000,0.32857145,0.32622768,0,1,0
0.280134,0.315848,0.273438,0.304688,869075200,0.3322824,0.3269308,0,1,0
0.316964,0.333705,0.314732,0.317522,843001600,0.3340681,0.32683034,0,1,0
0.3125,0.313616,0.303571,0.309152,409752000,0.3341239,0.32655132,0,1,0
0.316964,0.325335,0.301339,0.313616,377272000,0.3343192,0.32674104,0,0,1
0.339286,0.341518,0.328125,0.341518,402796800,0.3330078,0.3268973,0,0,1
0.339844,0.340402,0.330357,0.333705,354692800,0.33046875,0.32628346,0,0,1
0.323661,0.341518,0.319196,0.340402,526881600,0.3280413,0.32593748,0,0,1
0.34375,0.353795,0.329241,0.335938,352284800,0.3247768,0.32551336,0,0,1
0.341518,0.34654,0.331473,0.332031,247072000,0.3236607,0.3251004,0,0,1
0.328125,0.344308,0.325893,0.34096,433652800,0.3237723,0.324933,0,0,1
0.344866,0.345982,0.330357,0.333147,258876800,0.3240234,0.32453122,0,0,1
0.321987,0.331473,0.320313,0.321429,269292800,0.3240513,0.3241406,0,0,1
0.321987,0.328125,0.317522,0.328125,305076800,0.3243303,0.32397318,0,1,0
0.318638,0.329799,0.31529,0.329799,295870400,0.3243024,0.3231138,0,0,1
0.331473,0.335938,0.324777,0.330357,257936000,0.3245535,0.32261158,0,0,1
0.332589,0.342634,0.326451,0.342076,287918400,0.324135,0.32243302,0,0,1
0.33817,0.353237,0.337054,0.34375,482843200,0.32360485,0.32160712,0,0,1
0.34096,0.349888,0.335938,0.345982,228289600,0.3228236,0.32058034,0,0,1
0.354911,0.358817,0.339286,0.348772,405417600,0.3213727,0.31968748,0,0,1
0.348772,0.357143,0.340402,0.352679,305132800,0.32064725,0.31843748,0,0,1
0.345982,0.350446,0.339286,0.340402,167182400,0.3187499,0.31709818,0,0,1
0.328125,0.339286,0.315848,0.318638,370216000,0.31816395,0.31600442,0,0,1
0.316964,0.323661,0.304688,0.313058,475574400,0.3184988,0.31565844,0,0,1
0.303571,0.308594,0.28125,0.287388,551880000,0.31941955,0.31520086,0,0,1
0.300781,0.306362,0.290179,0.290737,399862400,0.32184705,0.3154464,0,0,1
0.289063,0.297433,0.284598,0.285156,473356800,0.3241908,0.31549104,0,1,0
0.276786,0.27846,0.254464,0.275112,689214400,0.3272042,0.3157589,0,1,0
0.283482,0.314732,0.274554,0.313616,668236800,0.3304966,0.31654014,0,1,0
0.334821,0.343192,0.326451,0.334263,622899200,0.331808,0.31652898,0,0,1
0.339844,0.349888,0.321429,0.345982,941628800,0.3314453,0.31662944,0,1,0
0.354911,0.368862,0.328683,0.333705,2280017600,0.329827,0.31681918,0,0,1
0.323661,0.332589,0.316964,0.327009,840672000,0.328125,0.317154,0,0,1
0.331473,0.339844,0.325893,0.327567,615563200,0.3269531,0.31791292,0,0,1
0.327567,0.339844,0.320313,0.334821,475776000,0.32650665,0.31864952,0,0,1
0.338728,0.34096,0.321429,0.321987,382088000,0.32583705,0.31910712,0,0,1
0.328125,0.334263,0.319196,0.331473,430617600,0.325279,0.31997764,0,0,1
0.329241,0.335938,0.323661,0.328125,317374400,0.32452565,0.32071426,0,1,0
0.328125,0.329241,0.313616,0.316964,355980800,0.3240792,0.32188614,0,1,0
0.321987,0.337054,0.316964,0.334263,475843200,0.3239955,0.32300222,0,1,0
0.339286,0.347656,0.313058,0.314732,538193600,0.3234654,0.32435268,0,1,0
0.314732,0.330357,0.313616,0.328683,363708800,0.32377235,0.32609376,0,1,0
0.325335,0.334263,0.319754,0.325335,344579200,0.323019,0.32771206,0,1,0
0.328683,0.334821,0.323661,0.331473,317643200,0.32240515,0.32944196,0,1,0
0.334821,0.337054,0.332589,0.335938,253769600,0.3200893,0.33111608,0,1,0
0.333705,0.341518,0.333147,0.337612,370451200,0.3185268,0.33178572,0,1,0
0.344308,0.34933,0.340402,0.345424,627883200,0.31771765,0.33241072,0,1,0
0.342634,0.351563,0.339844,0.34096,607118400,0.3154855,0.33280134,0,1,0
0.33817,0.341518,0.332589,0.339844,797339200,0.31305805,0.33322544,0,1,0
0.336496,0.340402,0.316964,0.327009,660788800,0.3111328,0.33335936,0,1,0
0.323103,0.323661,0.3125,0.313616,883982400,0.30909595,0.33373882,0,1,0
0.319196,0.319754,0.292411,0.299665,948505600,0.30770085,0.33449776,0,1,0
0.295759,0.307478,0.293527,0.303571,595100800,0.3070033,0.3357366,0,1,0
0.311942,0.321987,0.30971,0.318638,791817600,0.3068917,0.33683036,0,1,0
0.320871,0.328125,0.316406,0.321429,384529600,0.30546875,0.3377567,0,1,0
0.319196,0.319754,0.310268,0.310826,210728000,0.30438055,0.33868304,0,1,0
0.314174,0.321429,0.311384,0.316406,329660800,0.3034877,0.33977678,0,1,0
0.316964,0.332031,0.316406,0.319196,346528000,0.30259485,0.34044642,0,1,0
0.325335,0.328125,0.310268,0.31529,399224000,0.30234375,0.34123884,0,1,0
0.317522,0.328683,0.314174,0.323661,577953600,0.30223215,0.34169644,0,1,0
0.322545,0.328125,0.319196,0.320871,319748800,0.3030134,0.3417076,0,0,1
0.320313,0.321987,0.311942,0.313616,303800000,0.3047433,0.34203126,0,1,0
0.313058,0.313616,0.310268,0.313058,153104000,0.3065848,0.34239956,0,0,1
0.308594,0.310826,0.283482,0.285156,561489600,0.30917965,0.34297992,0,0,1
0.285714,0.310826,0.282366,0.304688,865737600,0.3131417,0.3443527,0,0,1
0.304688,0.329241,0.299107,0.321429,962483200,0.31579235,0.34498886,0,0,1
0.324219,0.325893,0.300223,0.300781,626046400,0.31799655,0.3454018,0,0,1
0.306362,0.307478,0.285714,0.292411,721369600,0.3213727,0.34599332,0,0,1
0.297991,0.301339,0.292411,0.301339,566596800,0.3260881,0.34657368,0,1,0
0.303013,0.303013,0.285714,0.286272,680108800,0.32965955,0.34718752,0,1,0
0.291853,0.293527,0.282366,0.285714,592916800,0.33543525,0.34832592,0,1,0
0.291853,0.294085,0.284598,0.285714,391249600,0.34123885,0.34947548,0,1,0
0.287946,0.303571,0.285714,0.301339,689998400,0.34743305,0.35044646,0,1,0
0.293527,0.297433,0.287946,0.290179,501446400,0.3529576,0.35101566,0,1,0
0.292411,0.300223,0.292411,0.299665,264712000,0.3592076,0.3514286,0,1,0
0.301339,0.305246,0.291295,0.292969,374348800,0.36269535,0.35146208,0,1,0
0.294085,0.301339,0.292411,0.298549,330612800,0.36649,0.35178574,0,1,0
0.297991,0.315848,0.296875,0.314174,791492800,0.3698103,0.35191968,0,1,0
0.315848,0.31808,0.305804,0.313058,357448000,0.37220985,0.35160718,0,1,0
0.324777,0.340402,0.321429,0.339286,1150800000,0.37388395,0.35127236,0,1,0
0.344866,0.361607,0.342634,0.355469,1235035200,0.37421875,0.35062504,0,1,0
0.356027,0.357143,0.349888,0.350446,199987200,0.37402345,0.34960942,0,0,1
0.348214,0.367188,0.348214,0.364955,725312000,0.3745815,0.34841524,0,1,0
0.367188,0.370536,0.359375,0.364397,387352000,0.3742467,0.3468639,0,1,0
0.358259,0.367188,0.357143,0.357701,237361600,0.3742746,0.3455023,0,1,0
0.361607,0.36942,0.352679,0.365513,271689600,0.37477685,0.34443086,0,1,0
0.376116,0.377232,0.357143,0.368304,952884800,0.37477685,0.34345988,0,1,0
0.374442,0.392299,0.370536,0.386719,1410113600,0.37385605,0.34217638,0,1,0
0.393973,0.393973,0.366071,0.372768,1348569600,0.37246095,0.34078128,0,1,0
0.377232,0.402344,0.376116,0.401786,1429019200,0.37073105,0.33930806,0,1,0
0.415737,0.418527,0.392857,0.401786,678832000,0.3668527,0.3375335,0,1,0
0.408482,0.411272,0.40067,0.409598,560974400,0.3636161,0.33539064,0,1,0
0.413504,0.416295,0.393973,0.41183,820736000,0.35973775,0.3332143,0,1,0
0.382813,0.422433,0.377232,0.415179,1047816000,0.35625005,0.33101564,0,1,0
0.40625,0.410714,0.366629,0.36942,1723859200,0.35318085,0.32864956,0,1,0
0.373326,0.376116,0.357143,0.368862,1006006400,0.35153465,0.32757812,0,1,0
0.374442,0.37779,0.360491,0.364955,534889600,0.35019535,0.32660714,0,0,1
0.366629,0.375,0.361607,0.362165,778120000,0.34846545,0.32572546,0,1,0
0.361049,0.362165,0.334821,0.34654,600488000,0.34642865,0.3249219,0,1,0
0.336496,0.352679,0.330915,0.345982,345766400,0.3457032,0.3246094,0,1,0
0.350446,0.353237,0.34654,0.351563,385336000,0.3455637,0.32447548,0,1,0
0.356585,0.364955,0.353795,0.361607,560044800,0.34514515,0.32407368,0,1,0
0.366071,0.36942,0.356585,0.358259,364952000,0.34377795,0.32342636,0,1,0
0.364955,0.368304,0.359933,0.364955,336280000,0.34235495,0.32282368,0,1,0
0.367746,0.371094,0.357143,0.367746,242715200,0.3396485,0.3219978,0,1,0
0.37221,0.374442,0.359933,0.365513,278913600,0.33632815,0.32082592,0,1,0
0.360491,0.363839,0.348214,0.349888,307160000,0.3335101,0.31986052,0,1,0
0.348214,0.362165,0.345982,0.358817,338744000,0.331278,0.31924668,0,1,0
0.358817,0.359375,0.337054,0.33817,463780800,0.3282646,0.31839846,0,1,0
0.341518,0.342634,0.316964,0.324219,777201600,0.32617195,0.31768416,0,1,0
0.327567,0.338728,0.323661,0.337054,468227200,0.325307,0.31728236,0,1,0
0.338728,0.348772,0.330915,0.332031,701153600,0.3236887,0.31667968,0,1,0
0.329241,0.345424,0.321429,0.342076,563628800,0.321624,0.3165346,0,1,0
0.345982,0.354911,0.344308,0.353795,565196800,0.3188896,0.31669084,0,1,0
0.34933,0.34933,0.330357,0.336496,428904000,0.3160157,0.3169252,0,1,0
0.347098,0.347098,0.33817,0.342076,300227200,0.31439735,0.31836492,0,1,0
0.340402,0.345424,0.329799,0.330357,296060800,0.31314175,0.3193917,0,1,0
0.335379,0.33817,0.317522,0.321429,500169600,0.31183035,0.32046314,0,1,0
0.323661,0.336496,0.323103,0.332031,361692800,0.3116071,0.32224884,0,1,0
0.333705,0.347098,0.332589,0.343192,298670400,0.3099609,0.32445866,0,1,0
0.344308,0.353237,0.338728,0.343192,322179200,0.3084542,0.3258984,0,1,0
0.34654,0.348214,0.333705,0.334263,212755200,0.30602675,0.32742742,0,1,0
0.333147,0.336496,0.325893,0.329799,264600000,0.30435265,0.32868858,0,1,0
0.325893,0.330357,0.308036,0.310826,667251200,0.30295755,0.33028456,0,1,0
0.310826,0.310826,0.300223,0.301339,487827200,0.30226,0.3321484,0,1,0
0.304688,0.31529,0.301339,0.309152,683054400,0.30298545,0.3341127,0,1,0
0.310268,0.313616,0.299107,0.305246,293350400,0.3035435,0.33623324,0,1,0
0.308036,0.308036,0.289063,0.298549,367270400,0.30432475,0.33837608,0,1,0
0.306362,0.306362,0.289063,0.296317,468036800,0.30549665,0.3403292,0,1,0
0.296875,0.30971,0.296317,0.30692,550670400,0.30722655,0.34232696,1,0,0
0.306362,0.30692,0.299107,0.304688,319692800,0.30884485,0.34426892,0,1,0
0.305246,0.305246,0.289621,0.290737,546280000,0.3101841,0.34624436,1,0,0
0.287946,0.302455,0.285714,0.287388,473659200,0.3121093,0.3480189,1,0,0
0.288504,0.299107,0.288504,0.296317,271398400,0.31414615,0.35011712,0,1,0
0.297433,0.3125,0.296875,0.304129,352161600,0.31551335,0.35167962,0,1,0
0.3125,0.317522,0.311942,0.316964,399828800,0.3157645,0.35300776,0,1,0
0.320871,0.321987,0.303013,0.304129,366318400,0.31577845,0.35453678,0,1,0
0.30692,0.31808,0.305804,0.316964,227080000,0.3165318,0.35622206,0,1,0
0.320871,0.321429,0.293527,0.299107,536502400,0.3165039,0.35775108,0,1,0
0.303571,0.314174,0.294085,0.313058,593611200,0.3166713,0.35977118,0,1,0
0.307478,0.307478,0.292411,0.294643,415553600,0.31622485,0.36182476,0,1,0
0.296875,0.301339,0.290179,0.300781,400153600,0.3168387,0.36440288,0,1,0
0.30692,0.311384,0.297991,0.301897,399963200,0.3180385,0.36698102,0,1,0
0.301339,0.301897,0.294643,0.296875,253836800,0.32043805,0.36968192,0,1,0
0.299107,0.316406,0.298549,0.315848,568870400,0.32386995,0.37226004,0,1,0
0.3125,0.324777,0.3125,0.320313,554523200,0.32850165,0.37459264,0,1,0
0.324777,0.331473,0.320313,0.320871,422352000,0.33215675,0.37678014,0,1,0
0.321987,0.327567,0.319196,0.321987,262057600,0.33530965,0.37865514,0,1,0
0.321429,0.33817,0.321429,0.330915,460936000,0.339746,0.38032924,0,1,0
0.328683,0.342076,0.328683,0.339286,628588800,0.34532635,0.38193638,0,1,0
0.339844,0.341518,0.324777,0.331473,411812800,0.349121,0.38371092,0,1,0
0.329241,0.330915,0.321429,0.329241,296408000,0.3535295,0.38536272,0,1,0
0.323661,0.332589,0.320871,0.328125,268542400,0.3569335,0.38719308,0,1,0
0.3125,0.329241,0.311384,0.323661,395819200,0.36100715,0.38893416,0,1,0
0.324219,0.328683,0.308036,0.309152,412384000,0.365025,0.39056362,0,1,0
0.314732,0.330915,0.3125,0.317243,681027200,0.3695451,0.39218192,0,1,0
0.315848,0.323103,0.306362,0.319196,1734476800,0.3744419,0.39339286,0,1,0
0.320313,0.321987,0.314732,0.316406,502219200,0.3791015,0.39454242,0,1,0
0.318638,0.321429,0.299107,0.302455,921816000,0.38309145,0.39581474,1,0,0
0.302455,0.310268,0.299107,0.304129,523857600,0.38777895,0.39786832,0,1,0
0.303571,0.30692,0.299107,0.30692,351400000,0.3927734,0.40005582,0,1,0
0.313058,0.327009,0.313058,0.324777,740174400,0.3976004,0.40200894,1,0,0
0.323661,0.352121,0.323661,0.349888,1046841600,0.40033475,0.40378348,1,0,0
0.352679,0.368304,0.350446,0.365513,927931200,0.4024553,0.40524554,1,0,0
0.383929,0.40904,0.383929,0.408482,2106048000,0.40290175,0.40684154,1,0,0
0.398438,0.407924,0.389509,0.393415,954990400,0.40100445,0.40840404,1,0,0
0.386161,0.396205,0.373047,0.383929,789308800,0.40100445,0.41046878,0,1,0
0.392857,0.420759,0.392857,0.410714,1472329600,0.40122765,0.41252234,1,0,0
0.411272,0.446429,0.408482,0.442522,1470436800,0.4003627,0.41389512,1,0,0
0.430804,0.434152,0.412388,0.415179,811238400,0.3982422,0.41503352,0,1,0
0.413504,0.419643,0.398438,0.419643,579297600,0.3982701,0.41623886,1,0,0
0.415737,0.418527,0.392857,0.397321,433148800,0.3984654,0.41732144,0,1,0
0.398438,0.409598,0.381696,0.409598,434716800,0.40008375,0.419096,0,1,0
0.417411,0.419085,0.398438,0.404018,392996800,0.40145095,0.420346,0,1,0
0.40067,0.412388,0.388951,0.399554,458595200,0.4025391,0.42191966,0,1,0
0.40067,0.415179,0.393973,0.415179,395124800,0.4041853,0.42328126,0,1,0
0.414621,0.417969,0.40625,0.412388,295523200,0.40491075,0.42449776,0,1,0
0.402902,0.40904,0.396205,0.396205,226632000,0.4050224,0.42534598,0,1,0
0.390625,0.398996,0.383929,0.396205,210761600,0.40549675,0.42700894,0,1,0
0.400112,0.410714,0.396205,0.404018,418376000,0.4062501,0.42879466,0,1,0
0.40625,0.408482,0.388393,0.40346,298278400,0.40744985,0.43033484,0,1,0
0.405692,0.408482,0.379464,0.379464,417715200,0.40798,0.43220984,1,0,0
0.383929,0.395647,0.380022,0.392299,463187200,0.41004475,0.43457592,0,1,0
0.389509,0.395647,0.373884,0.374442,260926400,0.41118875,0.43659602,1,0,0
0.371094,0.378906,0.365513,0.370536,366508800,0.41272335,0.43871656,0,1,0
0.372768,0.396205,0.368304,0.393415,437550400,0.4136999,0.44108262,1,0,0
0.385603,0.390625,0.381138,0.388393,336761600,0.41291865,0.4428795,1,0,0
0.386719,0.395647,0.385045,0.393415,201129600,0.4123327,0.44483262,1,0,0
0.401786,0.404576,0.396205,0.400112,461025600,0.41166305,0.44685272,1,0,0
0.397321,0.428013,0.392857,0.415737,521057600,0.41191415,0.44950896,1,0,0
0.418527,0.428571,0.417969,0.423549,488510400,0.4118025,0.4519085,0,1,0
0.425223,0.430246,0.421875,0.429688,368681600,0.41085385,0.45416296,0,1,0
0.429688,0.4375,0.424107,0.436942,418286400,0.41004465,0.45637278,1,0,0
0.435268,0.435826,0.424665,0.425781,313656000,0.4093471,0.45840402,0,1,0
0.423549,0.433036,0.423549,0.432478,353785600,0.4103237,0.460625,1,0,0
0.427455,0.430804,0.422433,0.429688,317049600,0.41303015,0.46246652,0,1,0
0.429688,0.433036,0.412946,0.414621,185046400,0.41637835,0.46444196,0,1,0
0.415179,0.416295,0.402902,0.405692,157080000,0.41997765,0.46699776,0,1,0
0.40346,0.417411,0.402902,0.411272,130390400,0.4236607,0.46966518,0,1,0
0.414063,0.429129,0.414063,0.428013,225019200,0.4280692,0.47239956,1,0,0
0.425223,0.428571,0.408482,0.414063,224403200,0.43044085,0.47493306,0,1,0
0.405134,0.421875,0.40346,0.420759,208062400,0.4334263,0.4782143,0,1,0
0.419643,0.421875,0.410714,0.415179,135150400,0.4366908,0.4808817,0,1,0
0.413504,0.419085,0.405134,0.405134,151076800,0.43953675,0.4842299,0,1,0
0.402344,0.402623,0.388951,0.390067,531496000,0.4434151,0.48838168,1,0,0
0.389509,0.389509,0.377232,0.37779,433361600,0.44729345,0.49318078,1,0,0
0.379464,0.381138,0.375558,0.376674,294134400,0.45220415,0.49874998,1,0,0
0.378906,0.383371,0.378348,0.380022,277692800,0.4561104,0.5048549,1,0,0
0.381417,0.406808,0.38058,0.405134,380385600,0.46107695,0.51055804,1,0,0
0.407924,0.419085,0.401228,0.413504,343268800,0.4650948,0.51594866,0,1,0
0.413504,0.415737,0.404018,0.404576,149217600,0.46847095,0.5215067,1,0,0
0.406529,0.418527,0.40346,0.413504,123681600,0.47310265,0.52680804,1,0,0
0.410156,0.425223,0.40904,0.422991,453812800,0.47731585,0.53243304,0,1,0
0.422991,0.453125,0.419643,0.445313,1099156800,0.4808315,0.53743304,0,1,0
0.456473,0.491629,0.454241,0.486607,1625041600,0.4825893,0.5422433,0,1,0
0.486607,0.496652,0.473214,0.496652,608697600,0.4827009,0.54625,0,1,0
0.495536,0.496652,0.483817,0.486607,303912000,0.48203125,0.55043526,0,0,1
0.477679,0.483817,0.472098,0.479353,283259200,0.48200335,0.5530692,0,0,1
0.486607,0.50558,0.486607,0.499442,624556800,0.4827567,0.55603794,0,0,1
0.498884,0.499442,0.458147,0.475446,1691804800,0.4844308,0.5573549,0,0,1
0.478795,0.486607,0.473214,0.473772,411499200,0.4874442,0.55944196,0,0,1
0.481585,0.498326,0.467076,0.486049,561299200,0.4905692,0.56091518,0,0,1
0.487165,0.495536,0.470982,0.472098,442075200,0.4932757,0.56184152,0,0,1
0.482701,0.494978,0.472098,0.482701,718166400,0.496596,0.56294644,0,0,1
0.478795,0.481027,0.456473,0.467634,406728000,0.49930245,0.56459822,0,0,1
0.47154,0.479911,0.470424,0.476004,229051200,0.50214845,0.56626674,0,0,1
0.472098,0.473214,0.454241,0.454799,351187200,0.50477125,0.56827568,0,0,1
0.469866,0.481585,0.46875,0.479353,395908800,0.50915185,0.5713114,0,0,1
0.481027,0.49442,0.473214,0.485491,328910400,0.51213735,0.5737221,0,0,1
0.476563,0.493304,0.47433,0.481027,275475200,0.51526235,0.57586496,0,1,0
0.486607,0.501116,0.486607,0.49721,383140800,0.5189454,0.577952,0,1,0
0.496652,0.517857,0.495536,0.497768,362443200,0.52299115,0.57991628,0,1,0
0.506696,0.512835,0.478795,0.493304,368379200,0.5258092,0.58204798,0,1,0
0.492746,0.498884,0.475446,0.480469,371425600,0.53027345,0.58361606,0,1,0
0.477679,0.489955,0.465402,0.488839,322537600,0.53688615,0.58707588,0,1,0
0.482701,0.493862,0.477679,0.483259,435556800,0.5439453,0.59061384,0,1,0
0.485212,0.492746,0.484375,0.486049,233284800,0.55259485,0.59402902,0,1,0
0.482143,0.5,0.478795,0.49442,416225600,0.5623884,0.59654018,0,1,0
0.5,0.533482,0.499442,0.532924,850337600,0.57092635,0.60006696,0,1,0
0.527344,0.547991,0.523438,0.535714,666108800,0.5780134,0.60300224,0,1,0
0.541295,0.553571,0.534598,0.536272,298435200,0.585798,0.60549108,0,1,0
0.53404,0.541853,0.53125,0.540179,276931200,0.59246655,0.60806922,0,1,0
0.538504,0.539063,0.526228,0.538504,320936000,0.6001953,0.61066966,0,1,0
0.536272,0.553571,0.532366,0.53683,468574400,0.60691965,0.61353798,0,1,0
0.53404,0.540179,0.522879,0.524554,550020800,0.61436945,0.61670764,0,1,0
0.529018,0.530134,0.519531,0.52846,327947200,0.62248885,0.6205246,0,0,1
0.530134,0.547991,0.529576,0.542411,355566400,0.6313616,0.623817,0,0,1
0.539063,0.542411,0.535156,0.539063,502264000,0.63515625,0.62729914,0,0,1
0.541853,0.549107,0.53683,0.547991,295164800,0.6395926,0.63107146,0,1,0
0.545759,0.563616,0.545759,0.554688,404488000,0.64045755,0.63504468,0,0,1
0.560268,0.580357,0.55971,0.578125,446835200,0.6417131,0.639721,0,1,0
0.580357,0.580357,0.553571,0.554129,336593600,0.6401785,0.64536832,0,1,0
0.558873,0.58817,0.554129,0.582589,634547200,0.63909035,0.6502902,0,1,0
0.598214,0.614397,0.589286,0.612723,788625600,0.6363281,0.65496654,0,1,0
0.603795,0.637835,0.597098,0.630022,895148800,0.63395645,0.6591853,0,1,0
0.642299,0.671875,0.629464,0.65625,1635267200,0.63000835,0.6627679,0,1,0
0.658482,0.695871,0.65625,0.68192,984793600,0.6260184,0.66561388,0,1,0
0.680246,0.693638,0.665179,0.665179,762204800,0.62225165,0.66825896,0,1,0
