,Open,High,Low,Close,Volume,20_day,50_day,y_target
0,0.128348,0.128906,0.128348,0.128348,469033600,0.13858815,0.1325781,b
1,0.12220999999999999,0.12220999999999999,0.121652,0.121652,175884800,0.13897879999999999,0.13226559999999998,h
2,0.11328099999999999,0.11328099999999999,0.112723,0.112723,105728000,0.13973215,0.1321205,b
3,0.115513,0.11607100000000001,0.115513,0.115513,86441600,0.14107145,0.13223212,h
4,0.118862,0.11942,0.118862,0.118862,73449600,0.14221545,0.1322991,b
5,0.126116,0.126674,0.126116,0.126116,48630400,0.1436105,0.13226562,b
6,0.13225399999999998,0.13281300000000001,0.13225399999999998,0.13225399999999998,37363200,0.14441965,0.13206472,h
7,0.13783499999999999,0.13839300000000002,0.13783499999999999,0.13783499999999999,46950400,0.1450614,0.1317299,b
8,0.14508900000000002,0.145647,0.14508900000000002,0.14508900000000002,48003200,0.1455078,0.13126114,b
9,0.15848199999999998,0.15904000000000001,0.15848199999999998,0.15848199999999998,55574400,0.1455636,0.13046874,b
10,0.16071400000000002,0.161272,0.16071400000000002,0.16071400000000002,93161600,0.14483815,0.12930802,b
11,0.157366,0.157366,0.156808,0.156808,68880000,0.1439453,0.12802454,b
12,0.152902,0.152902,0.152344,0.152344,35750400,0.14302455,0.1268973,b
13,0.15401800000000002,0.155134,0.15401800000000002,0.15401800000000002,21660800,0.1420759,0.12583702,b
14,0.151228,0.151228,0.15067,0.15067,35728000,0.1406808,0.1248214,b
15,0.144531,0.144531,0.143973,0.143973,45158400,0.1390904,0.12397318,b
16,0.13839300000000002,0.13839300000000002,0.13783499999999999,0.13783499999999999,55686400,0.13805805,0.12339282,b
17,0.135603,0.135603,0.135045,0.135045,39827200,0.1375558,0.12291289999999999,h
18,0.142299,0.14285699999999998,0.142299,0.142299,21504000,0.13719305,0.12251110000000001,h
19,0.142299,0.142299,0.141183,0.141183,23699200,0.1364955,0.12205352,h
20,0.136719,0.136719,0.13616099999999998,0.13616099999999998,23049600,0.13551895,0.12160710000000001,h
21,0.136719,0.137277,0.136719,0.136719,14291200,0.13479349999999998,0.12121646,h
22,0.139509,0.140625,0.139509,0.139509,14067200,0.13384485,0.12077002,h
23,0.138951,0.138951,0.13839300000000002,0.13839300000000002,13395200,0.13270085,0.12018966,h
24,0.146763,0.147321,0.146763,0.146763,41574400,0.13147315,0.11963162,h
25,0.14285699999999998,0.14285699999999998,0.142299,0.142299,30083200,0.12996645,0.11888386,h
26,0.14508900000000002,0.146205,0.14508900000000002,0.14508900000000002,15904000,0.12893410000000002,0.11820306,h
27,0.146763,0.14787899999999998,0.146763,0.146763,35548800,0.1273995,0.11765619999999999,h
28,0.146763,0.147321,0.146205,0.146205,11222400,0.12547429999999998,0.11708702,h
29,0.144531,0.144531,0.143973,0.143973,24640000,0.1236607,0.11648434,h
30,0.143973,0.143973,0.14285699999999998,0.14285699999999998,23699200,0.12176340000000001,0.11590398,h
31,0.138951,0.138951,0.13839300000000002,0.13839300000000002,28156800,0.1202567,0.11545756,h
32,0.133929,0.133929,0.13337100000000002,0.13337100000000002,43904000,0.1190569,0.11514506,h
33,0.12723199999999998,0.12723199999999998,0.126116,0.126116,46188800,0.11830355,0.11496648,h
34,0.11942,0.11942,0.118862,0.118862,23766400,0.11794085,0.114933,b
35,0.123326,0.123884,0.123326,0.123326,19152000,0.11785715,0.11504460000000001,b
36,0.12779000000000001,0.128348,0.12779000000000001,0.12779000000000001,27865600,0.1174944,0.11494416,b
37,0.12779000000000001,0.128906,0.12779000000000001,0.12779000000000001,7929600,0.11688055,0.11462049999999999,b
38,0.128348,0.128906,0.128348,0.128348,13865600,0.11621089999999999,0.11436379999999999,b
39,0.122768,0.122768,0.121652,0.121652,16755200,0.11506695,0.1142522,b
40,0.121652,0.12220999999999999,0.121652,0.121652,18345600,0.11400665,0.11436379999999999,b
41,0.11830399999999999,0.11830399999999999,0.117746,0.117746,13843200,0.11275105,0.11454236,b
42,0.11718800000000001,0.11718800000000001,0.116629,0.116629,14560000,0.11188605,0.11477672,h
43,0.114955,0.114955,0.11383900000000001,0.11383900000000001,11155200,0.1110211,0.1150111,h
44,0.116629,0.11718800000000001,0.116629,0.116629,12275200,0.110491,0.11525664,h
45,0.121652,0.122768,0.121652,0.121652,19241600,0.11007249999999999,0.11541289999999998,h
46,0.114955,0.114955,0.114397,0.114397,22310400,0.10973765,0.11551334,h
47,0.10881700000000001,0.10881700000000001,0.108259,0.108259,24371200,0.10970975,0.11575888,h
48,0.10993299999999999,0.110491,0.10993299999999999,0.10993299999999999,14112000,0.11004455,0.11611602,h
49,0.107143,0.107143,0.106027,0.106027,16979200,0.11051889999999999,0.11642852,h
50,0.112723,0.11328099999999999,0.112723,0.112723,19488000,0.11116065,0.11675218,h
51,0.114397,0.114955,0.114397,0.114397,10841600,0.11135595,0.1169754,h
52,0.11830399999999999,0.11942,0.11830399999999999,0.11830399999999999,14761600,0.11135595,0.11718746,h
53,0.118862,0.11942,0.118862,0.118862,11760000,0.1109653,0.11726558,h
54,0.117746,0.117746,0.11718800000000001,0.11718800000000001,16172800,0.11054675,0.11733254,h
55,0.116629,0.116629,0.11607100000000001,0.11607100000000001,13708800,0.11015610000000002,0.11742182,h
56,0.11607100000000001,0.11607100000000001,0.115513,0.115513,5376000,0.1097655,0.11749996,h
57,0.115513,0.115513,0.114397,0.114397,11603200,0.10987715,0.11764506,h
58,0.106027,0.106027,0.10546900000000001,0.10546900000000001,15321600,0.11007249999999999,0.11785712,h
59,0.101004,0.101004,0.10044600000000001,0.10044600000000001,28380800,0.11060260000000001,0.11820309999999999,h
60,0.09765599999999999,0.09765599999999999,0.09654,0.09654,29859200,0.11132805,0.11872766,h
61,0.10044600000000001,0.101004,0.10044600000000001,0.10044600000000001,59248000,0.11252785,0.11947544,h
62,0.099888,0.099888,0.09933,0.09933,231302400,0.11364395,0.12026786,h
63,0.103237,0.104353,0.103237,0.103237,37228800,0.11489955,0.12107144,h
64,0.108259,0.109375,0.108259,0.108259,43747200,0.1159598,0.12195312,h
65,0.114955,0.11607100000000001,0.114955,0.114955,36937600,0.11676895,0.12273436,h
66,0.114397,0.114397,0.11383900000000001,0.11383900000000001,37811200,0.11693640000000001,0.12339284,h
67,0.114955,0.11607100000000001,0.114955,0.114955,14604800,0.1168248,0.12407364,h
68,0.11942,0.12053599999999999,0.11942,0.11942,22019200,0.1168248,0.12458704,h
69,0.11942,0.11942,0.118862,0.118862,28156800,0.1169922,0.12501114,h
70,0.117746,0.117746,0.116629,0.116629,7056000,0.11741069999999999,0.12550219999999998,h
71,0.114955,0.114955,0.114397,0.114397,12275200,0.11810825,0.12599328,h
72,0.111049,0.111049,0.110491,0.110491,12252800,0.1188616,0.12642856,h
73,0.110491,0.111607,0.110491,0.110491,9900800,0.11975445,0.12699776,h
74,0.110491,0.110491,0.109375,0.109375,15993600,0.1205357,0.12760044,h
75,0.10881700000000001,0.10881700000000001,0.108259,0.108259,34070400,0.12128905,0.1283482,h
76,0.117746,0.11830399999999999,0.117746,0.117746,31404800,0.1222098,0.1290848,h
77,0.11830399999999999,0.118862,0.11830399999999999,0.11830399999999999,16486400,0.12265619999999999,0.1296205,h
78,0.116629,0.116629,0.11607100000000001,0.11607100000000001,22803200,0.12304680000000001,0.13008924,h
79,0.115513,0.115513,0.114955,0.114955,10684800,0.12352115,0.13055799999999998,h
80,0.12053599999999999,0.121652,0.12053599999999999,0.12053599999999999,21952000,0.12388389999999999,0.13103792,h
81,0.122768,0.123326,0.122768,0.122768,12499200,0.12405129999999999,0.1313281,h
82,0.12444200000000001,0.125,0.12444200000000001,0.12444200000000001,33465600,0.12416289999999999,0.13147318,h
83,0.12444200000000001,0.125,0.12444200000000001,0.12444200000000001,16060800,0.12405129999999999,0.13162942,h
84,0.12444200000000001,0.125,0.12444200000000001,0.12444200000000001,6652800,0.1239397,0.13171870000000002,h
85,0.118862,0.118862,0.11830399999999999,0.11830399999999999,34048000,0.1238002,0.13186378,h
86,0.11216500000000001,0.11216500000000001,0.111607,0.111607,23878400,0.12388389999999999,0.13209814,h
87,0.114955,0.115513,0.114955,0.114955,35347200,0.12444195,0.13237716,h
88,0.122768,0.123326,0.122768,0.122768,28537600,0.1249442,0.13239948,h
89,0.12723199999999998,0.12779000000000001,0.12723199999999998,0.12723199999999998,18995200,0.1249442,0.13224322,h
90,0.13058,0.131138,0.13058,0.13058,58016000,0.12491630000000001,0.13199768,h
91,0.13058,0.13058,0.12946400000000002,0.12946400000000002,35056000,0.12508375,0.13160706,h
92,0.128906,0.128906,0.128348,0.128348,38528000,0.1256139,0.13126108,h
93,0.126674,0.126674,0.126116,0.126116,32188800,0.12617195,0.1310267,h
94,0.125,0.125,0.12444200000000001,0.12444200000000001,13641600,0.1272322,0.13065839999999998,h
95,0.126674,0.12779000000000001,0.126674,0.126674,12611200,0.12837615,0.13015616,h
96,0.126674,0.12779000000000001,0.126674,0.126674,16553600,0.1294364,0.12965394,h
97,0.126674,0.126674,0.126116,0.126116,14448000,0.13049665,0.129241,h
98,0.126116,0.126116,0.125558,0.125558,17539200,0.1312221,0.12889502,h
99,0.122768,0.122768,0.12220999999999999,0.12220999999999999,18950400,0.13197545,0.128616,h
100,0.123884,0.12444200000000001,0.123884,0.123884,9363200,0.1330357,0.12848206,h
101,0.125,0.125558,0.125,0.125,7907200,0.13390065,0.12815839999999998,h
102,0.122768,0.122768,0.12220999999999999,0.12220999999999999,11939200,0.13445870000000001,0.12780126,h
103,0.12220999999999999,0.123884,0.12220999999999999,0.12220999999999999,4256000,0.13529575,0.12737714,h
104,0.12220999999999999,0.123326,0.121652,0.121652,4905600,0.1362165,0.12700884,h
105,0.12109400000000001,0.12109400000000001,0.119978,0.119978,4928000,0.13747205,0.12671866,h
106,0.122768,0.12444200000000001,0.122768,0.122768,4905600,0.1387276,0.12655124,h
107,0.125,0.126116,0.125,0.125,4166400,0.13981575,0.1262499,h
108,0.123326,0.123326,0.122768,0.122768,25424000,0.14065279999999997,0.12587044,h
109,0.126674,0.12779000000000001,0.126674,0.126674,13283200,0.14148985,0.12561374,h
110,0.133929,0.134487,0.133929,0.133929,32211200,0.1421037,0.1253124,h
111,0.140067,0.141183,0.140067,0.140067,31427200,0.1421595,0.12484364,h
112,0.140067,0.140067,0.139509,0.139509,85344000,0.14165725,0.1242856,h
113,0.147321,0.14787899999999998,0.147321,0.147321,149497600,0.1412945,0.12380568,h
114,0.147321,0.14787899999999998,0.147321,0.147321,73987200,0.14037375,0.12311372,h
115,0.14787899999999998,0.14843800000000001,0.14787899999999998,0.14787899999999998,59382400,0.1395925,0.12242176,h
116,0.14787899999999998,0.14843800000000001,0.14787899999999998,0.14787899999999998,51251200,0.13869965,0.121902224,h
117,0.141183,0.141183,0.140625,0.140625,40432000,0.1375836,0.121116429,h
118,0.140625,0.141741,0.140625,0.140625,39446400,0.1363559,0.12043312199999999,h
119,0.14341500000000001,0.143973,0.14341500000000001,0.14341500000000001,56067200,0.13507239999999998,0.11968149,h
120,0.141741,0.141741,0.141183,0.141183,57680000,0.1336494,0.118838755,h
121,0.136719,0.136719,0.13616099999999998,0.13616099999999998,93497600,0.1321427,0.117973224,h
122,0.138951,0.139509,0.138951,0.138951,119593600,0.13094289999999997,0.117164633,h
123,0.140625,0.142299,0.140625,0.140625,25222400,0.1298268,0.116276327,h
124,0.146763,0.147321,0.146763,0.146763,38976000,0.1281806,0.115376633,h
125,0.145647,0.145647,0.14508900000000002,0.14508900000000002,25804800,0.12580895,0.11421502,h
126,0.14508900000000002,0.14508900000000002,0.144531,0.144531,143763200,0.12363265,0.11297367300000001,h
127,0.142299,0.142299,0.141741,0.141741,37251200,0.12170745,0.111789286,h
128,0.140067,0.140067,0.139509,0.139509,27574400,0.12006125,0.110627653,h
129,0.139509,0.140067,0.138951,0.138951,23049600,0.11866615,0.109522959,h
130,0.135603,0.135603,0.135045,0.135045,27507200,0.11749425,0.108520776,h
131,0.13058,0.13058,0.130022,0.130022,10841600,0.11612705,0.10759830599999999,h
132,0.13225399999999998,0.13337100000000002,0.13225399999999998,0.13225399999999998,15030400,0.11498310000000002,0.10689222400000001,h
133,0.130022,0.130022,0.128906,0.128906,23027200,0.11342060000000001,0.106174755,h
134,0.131696,0.13225399999999998,0.131696,0.131696,24259200,0.11216505,0.105423122,h
135,0.131138,0.131138,0.130022,0.130022,23788800,0.1109374,0.104591776,h
136,0.126674,0.126674,0.125558,0.125558,10595200,0.11001665,0.10373765300000001,h
137,0.116629,0.116629,0.11607100000000001,0.11607100000000001,35907200,0.1091238,0.10297463300000001,h
138,0.115513,0.115513,0.114955,0.114955,170464000,0.10862160000000001,0.10241661199999999,h
139,0.114955,0.115513,0.114955,0.114955,30284800,0.1083705,0.101858592,h
140,0.11216500000000001,0.11216500000000001,0.111049,0.111049,16531200,0.1082031,0.101243612,h
141,0.11216500000000001,0.11328099999999999,0.11216500000000001,0.11216500000000001,15836800,0.1081752,0.100662796,h
142,0.116629,0.11718800000000001,0.116629,0.116629,16620800,0.1081752,0.100025041,h
143,0.108259,0.108259,0.107701,0.107701,32883200,0.10811939999999999,0.099250633,h
144,0.099888,0.099888,0.09933,0.09933,55171200,0.1083705,0.098669816,h
145,0.101563,0.102121,0.101563,0.101563,45740800,0.10904015,0.098271224,h
146,0.106027,0.107143,0.106027,0.106027,19779200,0.109433684,0.097735959,h
147,0.10881700000000001,0.109375,0.10881700000000001,0.10881700000000001,10953600,0.109609895,0.097075429,h
148,0.111607,0.112723,0.111607,0.111607,15232000,0.10952178900000001,0.09634657099999999,h
149,0.115513,0.11607100000000001,0.115513,0.115513,19824000,0.109110632,0.095367163,h
150,0.108259,0.108259,0.107701,0.107701,23654400,0.108405789,0.09431942900000001,h
151,0.107701,0.107701,0.107143,0.107143,31942400,0.10793584199999999,0.093499449,h
152,0.102121,0.102121,0.101004,0.101004,22668800,0.107377789,0.092702245,h
153,0.103795,0.104353,0.103795,0.103795,34451200,0.107084105,0.092030327,h
154,0.107143,0.107701,0.107143,0.107143,28851200,0.106702263,0.091415347,h
155,0.111607,0.11216500000000001,0.111607,0.111607,17337600,0.105791789,0.09077759199999999,h
156,0.108259,0.108259,0.107701,0.107701,22848000,0.10435263199999999,0.09003734699999999,b
157,0.10658499999999999,0.10658499999999999,0.106027,0.106027,15500800,0.10323657900000001,0.08946791800000001,h
158,0.10993299999999999,0.111049,0.10993299999999999,0.10993299999999999,9900800,0.102120474,0.08898959199999999,h
159,0.111607,0.11216500000000001,0.111607,0.111607,10953600,0.100828158,0.088442939,h
160,0.111607,0.111607,0.110491,0.110491,12432000,0.099682737,0.087919082,h
161,0.11216500000000001,0.112723,0.11216500000000001,0.11216500000000001,31673600,0.098596053,0.087418,h
162,0.115513,0.11607100000000001,0.115513,0.115513,17494400,0.097714947,0.086780245,h
163,0.11328099999999999,0.11328099999999999,0.112723,0.112723,10528000,0.096745737,0.086108327,h
164,0.112723,0.11328099999999999,0.112723,0.112723,9206400,0.09565905300000001,0.085470571,h
